"gene","transcript","protein","uniprot","align","identity","evalue","name","lineage","domain","genus"
"1849","TRINITY_DN166884_c3_g1","TRINITY_DN166884_c3_g1_i1","TRINITY_DN166884_c3_g1::TRINITY_DN166884_c3_g1_i1::g.40766::m.40766","RSGI6_CLOTH","Q:319-41,H:658-748",40.86,5.51e-18,"Anti-sigma-I factor RsgI6","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium","Bacteria","Hungateiclostridium"
"1850","TRINITY_DN166884_c3_g1","TRINITY_DN166884_c3_g1_i13",NA,"RSGI6_CLOTH","Q:202-38,H:655-707",50.909,6.95e-14,"Anti-sigma-I factor RsgI6","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium","Bacteria","Hungateiclostridium"
"1851","TRINITY_DN166884_c3_g1","TRINITY_DN166884_c3_g1_i5",NA,"XYNX_CLOTM","Q:267-1,H:368-454",37.079,1.14e-10,"Exoglucanase XynX","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium","Bacteria","Hungateiclostridium"
"1852","TRINITY_DN166884_c3_g1","TRINITY_DN166884_c3_g1_i6",NA,"RSGI6_CLOTH","Q:260-21,H:631-708",48.75,8.63e-19,"Anti-sigma-I factor RsgI6","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium","Bacteria","Hungateiclostridium"
"1853","TRINITY_DN166884_c3_g2","TRINITY_DN166884_c3_g2_i1",NA,"RSGI6_CLOTH","Q:199-14,H:446-508",39.683,6.9e-08,"Anti-sigma-I factor RsgI6","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium","Bacteria","Hungateiclostridium"
"1854","TRINITY_DN166888_c1_g1","TRINITY_DN166888_c1_g1_i6","TRINITY_DN166888_c1_g1::TRINITY_DN166888_c1_g1_i6::g.40754::m.40754","SYA_FERNB","Q:1-318,H:486-592",37.383,2.2e-13,"Alanine--tRNA ligase","Bacteria; Thermotogae; Thermotogales; Fervidobacteriaceae; Fervidobacterium","Bacteria","Fervidobacterium"
"1855","TRINITY_DN166903_c4_g2","TRINITY_DN166903_c4_g2_i1","TRINITY_DN166903_c4_g2::TRINITY_DN166903_c4_g2_i1::g.54787::m.54787","PTLH_STRAW","Q:568-59,H:87-259",27.072,4.8e-08,"1-deoxypentalenic acid 11-beta-hydroxylase","Bacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces","Bacteria","Streptomyces"
"1856","TRINITY_DN166903_c4_g2","TRINITY_DN166903_c4_g2_i4","TRINITY_DN166903_c4_g2::TRINITY_DN166903_c4_g2_i4::g.54790::m.54790","PNTH_STRAE","Q:448-62,H:132-257",28.571,6.3e-07,"1-deoxypentalenic acid 11-beta-hydroxylase","Bacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces","Bacteria","Streptomyces"
"1857","TRINITY_DN166927_c0_g1","TRINITY_DN166927_c0_g1_i2","TRINITY_DN166927_c0_g1::TRINITY_DN166927_c0_g1_i2::g.54967::m.54967","Y381_RICFE","Q:4052-2643,H:628-1068",27.061,1.42e-31,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1858","TRINITY_DN166927_c0_g1","TRINITY_DN166927_c0_g1_i2","TRINITY_DN166927_c0_g1::TRINITY_DN166927_c0_g1_i2::g.54967::m.54967","Y381_RICFE","Q:4421-2919,H:667-1112",26.233,3.11e-29,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1859","TRINITY_DN166927_c0_g1","TRINITY_DN166927_c0_g1_i2","TRINITY_DN166927_c0_g1::TRINITY_DN166927_c0_g1_i2::g.54967::m.54967","Y381_RICFE","Q:4613-3459,H:812-1149",25.45,2.12e-15,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1860","TRINITY_DN166927_c0_g1","TRINITY_DN166927_c0_g1_i2","TRINITY_DN166927_c0_g1::TRINITY_DN166927_c0_g1_i2::g.54967::m.54967","Y381_RICFE","Q:4517-3228,H:774-1148",21.395,5.07e-11,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1861","TRINITY_DN167009_c3_g1","TRINITY_DN167009_c3_g1_i11","TRINITY_DN167009_c3_g1::TRINITY_DN167009_c3_g1_i11::g.38900::m.38900","DPO3_CALS4","Q:914-261,H:381-579",23.661,9.39e-06,"DNA polymerase III PolC-type","Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Caldanaerobacter","Bacteria","Caldanaerobacter"
"1862","TRINITY_DN167018_c0_g1","TRINITY_DN167018_c0_g1_i1","TRINITY_DN167018_c0_g1::TRINITY_DN167018_c0_g1_i1::g.39072::m.39072","Y2899_SACS2","Q:109-330,H:4-76",39.189,3.26e-06,"Uncharacterized protein SSO2899","Archaea; Crenarchaeota; Thermoprotei; Sulfolobales; Sulfolobaceae; Saccharolobus","Archaea","Saccharolobus"
"1863","TRINITY_DN167036_c4_g2","TRINITY_DN167036_c4_g2_i4","TRINITY_DN167036_c4_g2::TRINITY_DN167036_c4_g2_i4::g.39085::m.39085","AGAR_PSEAF","Q:1-582,H:176-368",25.854,8.4e-09,"Beta-agarase","Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas","Bacteria","Pseudoalteromonas"
"1864","TRINITY_DN167175_c2_g1","TRINITY_DN167175_c2_g1_i11","TRINITY_DN167175_c2_g1::TRINITY_DN167175_c2_g1_i11::g.61170::m.61170","V162_FOWPN","Q:2862-1741,H:43-438",27.475,7.94e-29,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"1865","TRINITY_DN167175_c2_g1","TRINITY_DN167175_c2_g1_i11","TRINITY_DN167175_c2_g1::TRINITY_DN167175_c2_g1_i11::g.61170::m.61170","V162_FOWPN","Q:2988-1903,H:74-437",27.226,7.38e-22,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"1866","TRINITY_DN167175_c2_g1","TRINITY_DN167175_c2_g1_i11","TRINITY_DN167175_c2_g1::TRINITY_DN167175_c2_g1_i11::g.61170::m.61170","V162_FOWPN","Q:2550-1330,H:41-422",28.302,4.83e-19,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"1867","TRINITY_DN167175_c2_g1","TRINITY_DN167175_c2_g1_i11","TRINITY_DN167175_c2_g1::TRINITY_DN167175_c2_g1_i11::g.61170::m.61170","V162_FOWPN","Q:2388-1330,H:26-356",22.826,1.4e-11,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"1868","TRINITY_DN167198_c2_g2","TRINITY_DN167198_c2_g2_i1","TRINITY_DN167198_c2_g2::TRINITY_DN167198_c2_g2_i1::g.61151::m.61151","TRF2_THEVO","Q:2-382,H:274-400",45.669,2.66e-37,"Tricorn protease-interacting factor F2","Archaea; Euryarchaeota; Diaforarchaea group; Thermoplasmata; Thermoplasmatales; Thermoplasmataceae; Thermoplasma","Archaea","Thermoplasma"
"1869","TRINITY_DN167353_c3_g1","TRINITY_DN167353_c3_g1_i5","TRINITY_DN167353_c3_g1::TRINITY_DN167353_c3_g1_i5::g.65505::m.65505","HYUA_PSESN","Q:224-1126,H:22-337",27.812,1.53e-21,"Putative D-/L-hydantoinase subunit A","Bacteria; Proteobacteria","Bacteria","Proteobacteria"
"1870","TRINITY_DN167432_c9_g2","TRINITY_DN167432_c9_g2_i3","TRINITY_DN167432_c9_g2::TRINITY_DN167432_c9_g2_i3::g.67947::m.67947","BGLS_CALSA","Q:196-756,H:4-187",54.011,3.57e-64,"Beta-glucosidase A","Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacterales Family III. Incertae Sedis; Caldicellulosiruptor","Bacteria","Caldicellulosiruptor"
"1871","TRINITY_DN167556_c1_g2","TRINITY_DN167556_c1_g2_i2",NA,"APY_BIFBA","Q:18-239,H:577-651",33.333,3.37e-06,"Exo-alpha-(1->6)-L-arabinopyranosidase","Bacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium","Bacteria","Bifidobacterium"
"1872","TRINITY_DN167568_c0_g1","TRINITY_DN167568_c0_g1_i8","TRINITY_DN167568_c0_g1::TRINITY_DN167568_c0_g1_i8::g.54717::m.54717","IAP3_NPVOP","Q:728-210,H:6-178",36.207,4.2e-30,"E3 ubiquitin-protein ligase IAP-3","Viruses; Baculoviridae; Alphabaculovirus","Viruses","Alphabaculovirus"
"1873","TRINITY_DN167568_c0_g1","TRINITY_DN167568_c0_g1_i8","TRINITY_DN167568_c0_g1::TRINITY_DN167568_c0_g1_i8::g.54717::m.54717","IAP3_NPVOP","Q:410-207,H:20-85",36.765,2.95e-08,"E3 ubiquitin-protein ligase IAP-3","Viruses; Baculoviridae; Alphabaculovirus","Viruses","Alphabaculovirus"
"1874","TRINITY_DN167713_c0_g1","TRINITY_DN167713_c0_g1_i1","TRINITY_DN167713_c0_g1::TRINITY_DN167713_c0_g1_i1::g.19246::m.19246","YWRD_BACSU","Q:2-1069,H:183-520",35.912,4.27e-70,"Glutathione hydrolase-like YwrD proenzyme","Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus","Bacteria","Bacillus"
"1875","TRINITY_DN167713_c0_g3","TRINITY_DN167713_c0_g3_i1","TRINITY_DN167713_c0_g3::TRINITY_DN167713_c0_g3_i1::g.19248::m.19248","GGT_BACSU","Q:52-309,H:199-285",40.23,9.18e-15,"Glutathione hydrolase proenzyme","Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus","Bacteria","Bacillus"
"1876","TRINITY_DN167713_c0_g4","TRINITY_DN167713_c0_g4_i1","TRINITY_DN167713_c0_g4::TRINITY_DN167713_c0_g4_i1::g.19249::m.19249","GGT_BACSU","Q:321-731,H:53-188",38.298,4.41e-15,"Glutathione hydrolase proenzyme","Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus","Bacteria","Bacillus"
"1877","TRINITY_DN167713_c0_g4","TRINITY_DN167713_c0_g4_i2","TRINITY_DN167713_c0_g4::TRINITY_DN167713_c0_g4_i2::g.19250::m.19250","GGT_BACSU","Q:122-586,H:35-188",36.478,3.03e-19,"Glutathione hydrolase proenzyme","Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus","Bacteria","Bacillus"
"1878","TRINITY_DN167729_c3_g1","TRINITY_DN167729_c3_g1_i1","TRINITY_DN167729_c3_g1::TRINITY_DN167729_c3_g1_i1::g.19318::m.19318","Y045_METMA","Q:3-773,H:94-347",27.413,1.48e-27,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1879","TRINITY_DN167729_c3_g1","TRINITY_DN167729_c3_g1_i1","TRINITY_DN167729_c3_g1::TRINITY_DN167729_c3_g1_i1::g.19318::m.19318","Y045_METMA","Q:3-590,H:160-353",28.571,2.34e-19,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1880","TRINITY_DN167729_c3_g1","TRINITY_DN167729_c3_g1_i1","TRINITY_DN167729_c3_g1::TRINITY_DN167729_c3_g1_i1::g.19318::m.19318","Y045_METMA","Q:120-773,H:66-281",27.523,2.29e-18,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1881","TRINITY_DN167729_c3_g1","TRINITY_DN167729_c3_g1_i1","TRINITY_DN167729_c3_g1::TRINITY_DN167729_c3_g1_i1::g.19318::m.19318","Y045_METMA","Q:198-752,H:31-206",24.324,5.16e-11,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1882","TRINITY_DN167746_c2_g1","TRINITY_DN167746_c2_g1_i1","TRINITY_DN167746_c2_g1::TRINITY_DN167746_c2_g1_i1::g.19230::m.19230","YR811_MIMIV","Q:1058-1585,H:5-186",25.258,1.39e-07,"Putative ariadne-like RING finger protein R811","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1883","TRINITY_DN167769_c3_g1","TRINITY_DN167769_c3_g1_i3","TRINITY_DN167769_c3_g1::TRINITY_DN167769_c3_g1_i3::g.19256::m.19256","FUMA_ECOLI","Q:28-1038,H:4-339",62.611,3.56e-147,"Fumarate hydratase class I, aerobic","Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia","Bacteria","Escherichia"
"1884","TRINITY_DN167798_c0_g1","TRINITY_DN167798_c0_g1_i4","TRINITY_DN167798_c0_g1::TRINITY_DN167798_c0_g1_i4::g.19365::m.19365","Y045_METMA","Q:602-150,H:201-351",39.073,1.4e-22,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1885","TRINITY_DN167798_c0_g1","TRINITY_DN167798_c0_g1_i4","TRINITY_DN167798_c0_g1::TRINITY_DN167798_c0_g1_i4::g.19365::m.19365","Y045_METMA","Q:602-84,H:102-274",34.682,8.73e-19,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1886","TRINITY_DN167798_c0_g1","TRINITY_DN167798_c0_g1_i4","TRINITY_DN167798_c0_g1::TRINITY_DN167798_c0_g1_i4::g.19365::m.19365","Y045_METMA","Q:602-72,H:168-344",32.768,8.18e-16,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1887","TRINITY_DN167798_c0_g1","TRINITY_DN167798_c0_g1_i4","TRINITY_DN167798_c0_g1::TRINITY_DN167798_c0_g1_i4::g.19365::m.19365","Y045_METMA","Q:599-81,H:136-308",30.058,7.07e-13,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1888","TRINITY_DN167810_c1_g1","TRINITY_DN167810_c1_g1_i2",NA,"V162_FOWPN","Q:272-18,H:189-272",41.176,4.84e-10,"Putative ankyrin repeat protein FPV162","Viruses; Poxviridae; Chordopoxvirinae; Avipoxvirus","Viruses","Avipoxvirus"
"1889","TRINITY_DN167815_c1_g3","TRINITY_DN167815_c1_g3_i5","TRINITY_DN167815_c1_g3::TRINITY_DN167815_c1_g3_i5::g.9060::m.9060","PKN1_MYXXA","Q:196-813,H:59-258",29.596,3.89e-15,"Serine/threonine-protein kinase Pkn1","Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Cystobacterineae; Myxococcaceae; Myxococcus","Bacteria","Myxococcus"
"1890","TRINITY_DN167830_c1_g2","TRINITY_DN167830_c1_g2_i5",NA,"YL093_MIMIV","Q:221-3,H:341-413",49.315,5.94e-14,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1891","TRINITY_DN167830_c1_g2","TRINITY_DN167830_c1_g2_i5",NA,"YL093_MIMIV","Q:221-3,H:271-347",44.156,7.15e-10,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1892","TRINITY_DN167830_c1_g2","TRINITY_DN167830_c1_g2_i5",NA,"YL093_MIMIV","Q:227-3,H:232-310",41.772,5.46e-09,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1893","TRINITY_DN167830_c1_g2","TRINITY_DN167830_c1_g2_i5",NA,"YL093_MIMIV","Q:221-3,H:304-380",41.558,9.63e-09,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1894","TRINITY_DN167830_c1_g2","TRINITY_DN167830_c1_g2_i5",NA,"YL093_MIMIV","Q:221-87,H:374-418",48.889,9.55e-06,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1895","TRINITY_DN167855_c1_g1","TRINITY_DN167855_c1_g1_i6","TRINITY_DN167855_c1_g1::TRINITY_DN167855_c1_g1_i6::g.9211::m.9211","PORA_BACPM","Q:380-3,H:143-276",28.467,2.86e-07,"Beta-porphyranase A","Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides","Bacteria","Bacteroides"
"1896","TRINITY_DN167855_c1_g1","TRINITY_DN167855_c1_g1_i7","TRINITY_DN167855_c1_g1::TRINITY_DN167855_c1_g1_i7::g.9212::m.9212","PORA_BACPM","Q:380-3,H:143-276",28.467,2.69e-07,"Beta-porphyranase A","Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides","Bacteria","Bacteroides"
"1897","TRINITY_DN167863_c1_g1","TRINITY_DN167863_c1_g1_i3","TRINITY_DN167863_c1_g1::TRINITY_DN167863_c1_g1_i3::g.9197::m.9197","COLL3_MIMIV","Q:198-593,H:140-256",41.667,2.78e-11,"Collagen-like protein 3","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1898","TRINITY_DN167863_c1_g1","TRINITY_DN167863_c1_g1_i3","TRINITY_DN167863_c1_g1::TRINITY_DN167863_c1_g1_i3::g.9197::m.9197","COLL3_MIMIV","Q:201-617,H:192-294",34.532,6.67e-07,"Collagen-like protein 3","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1899","TRINITY_DN168104_c2_g1","TRINITY_DN168104_c2_g1_i7","TRINITY_DN168104_c2_g1::TRINITY_DN168104_c2_g1_i7::g.45699::m.45699","RSGI6_CLOTH","Q:404-18,H:629-747",41.085,7.97e-22,"Anti-sigma-I factor RsgI6","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium","Bacteria","Hungateiclostridium"
"1900","TRINITY_DN168124_c2_g1","TRINITY_DN168124_c2_g1_i19",NA,"POL_HV1MA","Q:1-267,H:650-742",30.208,1.52e-06,"Gag-Pol polyprotein","Viruses; Ortervirales; Retroviridae; Orthoretrovirinae; Lentivirus","Viruses","Lentivirus"
"1901","TRINITY_DN168239_c1_g2","TRINITY_DN168239_c1_g2_i2","TRINITY_DN168239_c1_g2::TRINITY_DN168239_c1_g2_i2::g.55837::m.55837","Y381_RICFE","Q:1464-1,H:638-1103",28.138,4.03e-31,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1902","TRINITY_DN168239_c1_g2","TRINITY_DN168239_c1_g2_i2","TRINITY_DN168239_c1_g2::TRINITY_DN168239_c1_g2_i2::g.55837::m.55837","Y381_RICFE","Q:1467-301,H:736-1110",29.62,6.42e-26,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1903","TRINITY_DN168239_c1_g2","TRINITY_DN168239_c1_g2_i2","TRINITY_DN168239_c1_g2::TRINITY_DN168239_c1_g2_i2::g.55837::m.55837","Y381_RICFE","Q:1467-355,H:802-1157",29.412,2.16e-25,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1904","TRINITY_DN168239_c1_g2","TRINITY_DN168239_c1_g2_i2","TRINITY_DN168239_c1_g2::TRINITY_DN168239_c1_g2_i2::g.55837::m.55837","Y381_RICFE","Q:1101-1,H:624-971",28.726,4.73e-20,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1905","TRINITY_DN168239_c1_g2","TRINITY_DN168239_c1_g2_i2","TRINITY_DN168239_c1_g2::TRINITY_DN168239_c1_g2_i2::g.55837::m.55837","Y381_RICFE","Q:1020-1,H:618-938",27.778,7.81e-18,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1906","TRINITY_DN168239_c1_g2","TRINITY_DN168239_c1_g2_i2","TRINITY_DN168239_c1_g2::TRINITY_DN168239_c1_g2_i2::g.55837::m.55837","Y381_RICFE","Q:1494-547,H:846-1161",27.356,4.95e-17,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1907","TRINITY_DN168254_c1_g1","TRINITY_DN168254_c1_g1_i1","TRINITY_DN168254_c1_g1::TRINITY_DN168254_c1_g1_i1::g.55823::m.55823","GUNI_CLOTH","Q:1-312,H:139-241",41.346,1.43e-20,"Endoglucanase 1","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium","Bacteria","Hungateiclostridium"
"1908","TRINITY_DN168254_c2_g1","TRINITY_DN168254_c2_g1_i10",NA,"GUNZ_CLOSR","Q:132-251,H:420-459",65,1.52e-06,"Endoglucanase Z","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Thermoclostridium","Bacteria","Thermoclostridium"
"1909","TRINITY_DN168254_c2_g1","TRINITY_DN168254_c2_g1_i11",NA,"GUNZ_CLOSR","Q:47-178,H:420-463",68.182,3.84e-15,"Endoglucanase Z","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Thermoclostridium","Bacteria","Thermoclostridium"
"1910","TRINITY_DN168254_c2_g1","TRINITY_DN168254_c2_g1_i12","TRINITY_DN168254_c2_g1::TRINITY_DN168254_c2_g1_i12::g.55830::m.55830","GUN4_THEFU","Q:11-319,H:387-484",52.83,4.92e-24,"Endoglucanase E-4","Bacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Thermobifida","Bacteria","Thermobifida"
"1911","TRINITY_DN168254_c2_g1","TRINITY_DN168254_c2_g1_i19","TRINITY_DN168254_c2_g1::TRINITY_DN168254_c2_g1_i19::g.55835::m.55835","GUN4_THEFU","Q:11-331,H:387-488",51.818,5.77e-25,"Endoglucanase E-4","Bacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Thermobifida","Bacteria","Thermobifida"
"1912","TRINITY_DN168254_c2_g1","TRINITY_DN168254_c2_g1_i6",NA,"GUNB_CELFI","Q:20-226,H:421-490",51.429,3.05e-14,"Endoglucanase B","Bacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas","Bacteria","Cellulomonas"
"1913","TRINITY_DN168282_c3_g1","TRINITY_DN168282_c3_g1_i2",NA,"POL_CAMVD","Q:179-24,H:344-395",42.308,9.1e-09,"Enzymatic polyprotein","Viruses; Ortervirales; Caulimoviridae; Caulimovirus","Viruses","Caulimovirus"
"1914","TRINITY_DN168283_c3_g1","TRINITY_DN168283_c3_g1_i5",NA,"CSD_CHLTR","Q:236-3,H:109-185",30.488,5.76e-06,"Probable cysteine desulfurase","Bacteria; Chlamydiae; Chlamydiales; Chlamydiaceae; Chlamydia/Chlamydophila group; Chlamydia","Bacteria","Chlamydia"
"1915","TRINITY_DN168306_c5_g1","TRINITY_DN168306_c5_g1_i6",NA,"TYSY_HHV8P","Q:140-3,H:43-88",56.522,1.13e-06,"Thymidylate synthase","Viruses; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Rhadinovirus","Viruses","Rhadinovirus"
"1916","TRINITY_DN168321_c5_g1","TRINITY_DN168321_c5_g1_i3",NA,"YL093_MIMIV","Q:4-249,H:271-352",48.81,6.01e-12,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1917","TRINITY_DN168321_c5_g1","TRINITY_DN168321_c5_g1_i3",NA,"YL093_MIMIV","Q:4-252,H:341-419",46.988,1.21e-11,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1918","TRINITY_DN168321_c5_g1","TRINITY_DN168321_c5_g1_i3",NA,"YL093_MIMIV","Q:1-249,H:303-385",47.059,8.59e-10,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1919","TRINITY_DN168321_c5_g1","TRINITY_DN168321_c5_g1_i3",NA,"YL093_MIMIV","Q:1-249,H:196-282",42.529,1.58e-08,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1920","TRINITY_DN168321_c5_g1","TRINITY_DN168321_c5_g1_i3",NA,"YL093_MIMIV","Q:1-249,H:159-245",39.08,9.99e-08,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1921","TRINITY_DN168321_c5_g1","TRINITY_DN168321_c5_g1_i3",NA,"YL093_MIMIV","Q:4-252,H:123-209",35.955,6.09e-07,"Putative ankyrin repeat protein L93","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
